Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R023293,2026-05-15 08:00,PROXIMITY_HAZARD,EXC-214,Excavator,Large Excavator (30t class),11081.9,8.31,82.1,63.3,2.84,19.24,65.1,70.4,OP1094,Expert,11.1,Morning,97.2,21.9,83.5,5,77.2,2.45,81.2,270,27.7,Standard,Forward,3,4,6,95.3,5,Fastened,1.89,Worker,0,5.8,Violated,0,0,Clear,94.3,34.6,21.7,Loose,Trench_Edge,Zone C,Daylight,TSK-023293,Backfilling,3,659.6,659.6,128.0,0.364,112.1,153.1,50.1,55.7,HIGH,0,0.2688,Normal,91.4,No_Incident,13.17
R013065,2026-05-15 08:09,NORMAL_OPERATION,WHL-302,Wheel Loader,Medium Wheel Loader,10582.6,7.11,80.6,59.9,5.73,10.22,73.1,61.6,OP1066,Experienced,8.0,Morning,78.3,10.7,63.8,3,52.3,3.55,79.0,91,11.9,Standard,Reverse,1,0,2,76.9,2,Fastened,16.83,No_Object,0,2.0,Clear,0,0,Light_Rain,73.6,29.7,29.7,Dry,Haul_Road,Zone F,Daylight,TSK-013065,Material_Transfer,4,608.5,322.3,185.7,0.358,157.6,119.4,19.9,17.1,LOW,0,0.0737,Normal,73.4,No_Incident,16.19
R027264,2026-05-15 08:11,STEEP_TERRAIN,WHL-310,Wheel Loader,Medium Wheel Loader,4964.0,3.41,85.7,69.1,3.71,13.12,75.9,79.8,OP1047,Experienced,5.9,Morning,86.7,14.6,88.9,0,82.6,3.81,84.4,135,17.9,Standard,Forward,0,0,5,93.4,0,Fastened,15.71,Worker,0,24.4,Clear,0,0,Clear,92.2,35.1,21.2,Dry,Embankment,Zone E,Daylight,TSK-027264,Material_Transfer,2,513.7,513.7,127.3,0.183,133.0,120.9,26.2,53.6,MEDIUM,0,0.2075,Normal,100.2,No_Incident,19.58
R034172,2026-05-15 08:17,STEEP_TERRAIN,WHL-310,Wheel Loader,Medium Wheel Loader,5002.3,3.41,86.1,66.3,3.52,13.54,75.5,79.9,OP1080,Experienced,8.4,Morning,85.5,14.1,63.9,3,67.7,3.8,83.4,239,41.4,Standard,Forward,3,1,15,77.0,3,Fastened,13.77,Vehicle,0,24.3,Clear,1,0,Clear,75.7,35.2,42.8,Loose,Stockpile,Zone A,Dawn_Dusk,TSK-034172,Material_Transfer,2,905.0,905.0,202.1,0.112,234.4,279.9,64.9,80.4,CRITICAL,0,0.1722,Normal,248.8,No_Incident,13.94
R020375,2026-05-15 08:19,LOW_VISIBILITY,EXC-213,Excavator,Large Excavator (30t class),13085.9,9.71,82.7,67.5,0.07,18.32,61.8,56.5,OP1063,Experienced,9.3,Morning,93.8,20.7,69.3,2,80.3,2.09,67.5,495,60.2,Standard,Stationary,3,1,10,90.4,2,Fastened,18.89,No_Object,0,0.4,Clear,0,0,Clear,14.2,37.9,28.1,Dry,Flat,Zone B,Night_Poor,TSK-020375,Loading,4,1034.1,1034.1,231.9,0.283,196.5,320.6,92.5,13.7,LOW,0,0.0387,Normal,213.6,No_Incident,11.18
R038275,2026-05-15 08:25,EFFICIENT_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13154.2,9.71,88.8,68.7,0.51,16.62,62.1,68.4,OP1063,Experienced,9.3,Morning,93.8,20.7,69.7,2,80.3,2.25,70.7,91,6.4,Eco,Swinging,1,0,1,97.1,0,Fastened,11.64,Worker,0,3.5,Clear,0,0,Cloudy,85.3,34.1,29.8,Dry,Trench_Edge,Zone C,Daylight,TSK-038275,Trenching,2,204.5,204.5,58.6,0.294,53.2,63.5,17.9,11.2,LOW,0,0.0153,Normal,45.3,No_Incident,11.39
R015005,2026-05-15 08:27,PROXIMITY_HAZARD,EXC-204,Excavator,Medium Excavator (20t class),1897.2,1.41,80.6,61.9,2.76,13.53,86.8,58.0,OP1057,Intermediate,3.8,Morning,79.6,14.3,66.2,1,61.1,1.33,68.7,424,15.6,Standard,Reverse,3,0,8,73.4,5,Fastened,0.79,Worker,0,0.0,Violated,0,1,Hot,88.5,37.2,39.3,Dry,Flat,Zone A,Daylight,TSK-015005,Backfilling,2,561.8,561.8,125.7,0.299,127.3,133.2,30.7,62.8,HIGH,0,0.3084,Normal,96.0,Proximity_Near_Miss,18.28
R036448,2026-05-15 08:27,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),3442.7,2.31,84.3,67.0,1.77,14.13,81.0,87.3,OP1098,Experienced,5.0,Morning,70.8,34.6,72.8,3,50.0,1.65,78.8,341,77.8,Standard,Reverse,4,3,28,71.5,7,Fastened,5.93,Material_Pile,0,24.9,Warning,1,1,Clear,86.2,34.0,26.5,Loose,Embankment,Zone E,Daylight,TSK-036448,Excavation,3,560.0,560.0,230.6,0.248,149.3,261.9,62.5,75.7,CRITICAL,0,0.1137,Normal,191.9,Stability_Loss,8.96
R018227,2026-05-15 08:28,HIGH_FUEL_CONSUMPTION,WHL-305,Wheel Loader,Medium Wheel Loader,1532.2,1.11,83.1,60.5,0.31,17.94,83.9,65.1,OP1118,Novice,1.4,Morning,62.5,15.3,64.7,0,38.0,3.46,81.2,245,30.7,Standard,Stationary,10,7,21,74.1,4,Fastened,16.48,No_Object,0,12.1,Clear,0,0,Clear,100.0,35.3,37.9,Dry,Stockpile,Zone D,Daylight,TSK-018227,Material_Transfer,3,845.5,845.5,234.0,0.93,219.0,252.9,73.6,39.7,MEDIUM,1,0.9059,Abnormal_Fuel,15.4,No_Incident,11.49
R006149,2026-05-15 08:29,UNSAFE_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1925.3,1.41,81.1,64.0,4.81,18.13,91.6,72.5,OP1016,Intermediate,2.4,Morning,80.9,18.7,74.7,1,52.7,1.14,57.2,351,38.9,Power,Forward,12,4,65,64.5,4,Fastened,5.84,Vehicle,0,4.9,Warning,0,0,Dust_Wind,37.3,34.3,61.7,Dry,Flat,Zone A,Daylight,TSK-006149,Trenching,5,398.3,398.3,177.5,0.606,138.1,295.3,91.5,41.3,MEDIUM,1,1.0,Unusual_Speed,124.7,No_Incident,4.35
R027414,2026-05-15 08:33,HIGH_FUEL_CONSUMPTION,WHL-301,Wheel Loader,Large Wheel Loader,12180.6,8.01,85.0,63.1,9.52,28.07,57.6,66.9,OP1079,Experienced,8.5,Morning,78.8,17.5,70.5,5,67.1,5.43,77.6,117,28.6,Power,Forward,0,3,20,68.3,3,Fastened,17.59,No_Object,0,1.9,Clear,0,0,Clear,97.8,37.0,30.3,Dry,Flat,Zone B,Daylight,TSK-027414,Material_Transfer,4,632.7,632.7,148.9,0.595,122.0,181.1,83.6,28.1,LOW,1,0.9806,Abnormal_Fuel,66.7,No_Incident,7.57
R006768,2026-05-15 08:36,STEEP_TERRAIN,WHL-304,Wheel Loader,Medium Wheel Loader,5432.4,4.21,84.7,71.1,3.05,17.09,82.4,92.2,OP1086,Expert,12.2,Morning,87.7,22.8,87.1,5,80.7,4.31,98.6,157,32.3,Power,Reverse,1,1,20,82.4,0,Unfastened,8.55,Worker,0,21.2,Clear,0,1,Clear,89.5,36.6,30.7,Loose,Gentle_Slope,Zone E,Daylight,TSK-006768,Material_Transfer,1,672.4,672.4,219.1,0.657,174.1,157.4,44.7,85.5,CRITICAL,0,0.0361,Normal,58.9,Stability_Loss,15.03
R033712,2026-05-15 08:36,PROXIMITY_HAZARD,WHL-304,Wheel Loader,Medium Wheel Loader,5480.2,4.21,81.5,59.6,4.22,10.94,85.1,61.5,OP1068,Intermediate,4.6,Morning,81.4,25.6,76.1,2,73.1,3.71,83.6,257,97.9,Standard,Reverse,5,3,13,90.9,3,Fastened,1.22,Vehicle,1,5.3,Violated,1,0,Fog,38.0,33.1,52.9,Rocky,Haul_Road,Zone F,Daylight,TSK-033712,Material_Transfer,2,949.9,949.9,266.8,0.845,246.0,343.1,65.1,95.9,CRITICAL,0,0.1147,Normal,52.0,No_Incident,14.6
R027934,2026-05-15 08:37,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),3469.4,2.31,83.5,59.0,1.58,13.39,83.9,73.3,OP1115,Intermediate,3.0,Morning,71.6,16.6,54.6,1,45.2,1.23,59.4,191,15.0,Standard,Reverse,1,5,12,70.7,1,Fastened,9.52,Worker,1,14.8,Clear,0,1,Clear,93.8,32.5,9.8,Dry,Embankment,Zone A,Daylight,TSK-027934,Trenching,2,233.7,233.7,109.8,0.388,81.0,107.4,23.8,67.3,HIGH,0,0.0226,Normal,64.8,Proximity_Near_Miss,9.81
R033608,2026-05-15 08:40,PROXIMITY_HAZARD,EXC-208,Excavator,Large Excavator (30t class),5632.4,4.01,83.9,61.5,3.09,21.58,77.2,71.8,OP1042,Experienced,5.8,Morning,83.0,16.9,68.3,2,68.7,2.57,84.8,110,6.3,Power,Forward,0,0,6,79.1,3,Fastened,1.69,Worker,0,0.0,Violated,0,0,Clear,87.9,28.8,12.3,Dry,Flat,Zone A,Daylight,TSK-033608,Backfilling,2,281.9,281.9,61.5,0.586,47.9,40.8,15.2,51.0,MEDIUM,0,0.2954,Normal,18.6,No_Incident,18.58
R028739,2026-05-15 08:45,HIGH_LOAD_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5605.7,4.01,87.0,67.5,0.35,27.92,78.3,88.7,OP1070,Experienced,7.5,Morning,84.4,15.0,76.2,2,60.9,3.56,109.3,99,6.1,Power,Swinging,1,1,5,74.0,1,Fastened,9.7,Vehicle,0,1.0,Clear,0,0,Clear,96.6,33.9,28.1,Dry,Flat,Zone A,Daylight,TSK-028739,Excavation,3,348.7,348.7,72.0,0.732,69.7,58.5,27.2,19.2,LOW,0,0.1427,Normal,17.1,No_Incident,12.8
R031562,2026-05-15 08:55,PROXIMITY_HAZARD,WHL-309,Wheel Loader,Medium Wheel Loader,13469.1,10.51,83.0,66.6,6.82,10.02,67.9,56.1,OP1086,Expert,12.2,Morning,87.7,22.8,90.0,5,80.7,3.41,73.2,260,54.4,Eco,Reverse,5,8,19,79.9,7,Fastened,1.91,Vehicle,1,0.0,Violated,1,1,Hot,92.2,37.1,31.5,Dry,Flat,Zone D,Daylight,TSK-031562,Material_Transfer,3,884.0,884.0,256.4,0.767,228.9,270.1,46.5,89.3,CRITICAL,0,0.2979,Normal,70.3,Vehicle_Interaction,19.0
R017406,2026-05-15 08:57,POOR_WEATHER,EXC-215,Excavator,Medium Excavator (20t class),11318.3,8.81,83.8,59.2,2.22,11.29,63.8,49.6,OP1000,Intermediate,4.8,Morning,72.9,16.4,71.3,1,52.7,1.32,65.1,362,17.5,Standard,Forward,0,1,14,77.9,1,Fastened,18.02,No_Object,0,4.2,Clear,0,0,Dust_Wind,48.1,37.0,84.8,Dry,Stockpile,Zone D,Daylight,TSK-017406,Loading,2,477.0,477.0,148.3,0.922,120.8,177.6,31.9,20.2,LOW,0,0.0352,Normal,11.9,No_Incident,14.94
R013460,2026-05-15 08:58,POOR_WEATHER,WHL-303,Wheel Loader,Medium Wheel Loader,9705.8,7.11,82.3,56.0,5.25,10.34,70.7,57.4,OP1068,Intermediate,4.6,Morning,81.4,25.6,76.5,2,73.1,3.67,87.0,180,61.0,Eco,Reverse,4,4,24,87.4,3,Fastened,9.52,Structure,0,5.9,Clear,0,0,Dust_Wind,45.2,37.0,93.8,Dry,Haul_Road,Zone F,Daylight,TSK-013460,Material_Transfer,3,660.0,660.0,193.5,0.109,170.9,253.9,43.2,32.6,MEDIUM,0,0.2807,Normal,228.9,No_Incident,15.26
R014462,2026-05-15 08:58,PROXIMITY_HAZARD,EXC-223,Excavator,Large Excavator (30t class),9135.2,7.21,82.7,62.6,2.61,17.43,77.1,68.9,OP1081,Experienced,5.7,Morning,64.4,43.9,74.3,0,59.0,2.75,85.0,161,32.0,Power,Forward,0,1,12,74.7,2,Fastened,0.94,Worker,0,2.7,Violated,0,1,Clear,93.0,32.8,28.0,Dry,Flat,Zone A,Daylight,TSK-014462,Backfilling,3,440.9,440.9,112.5,0.346,74.9,100.3,28.1,80.3,CRITICAL,0,0.1311,Normal,69.8,Proximity_Near_Miss,15.69
R017758,2026-05-15 08:59,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),11267.6,8.81,82.2,64.2,0.55,11.6,68.0,67.6,OP1000,Intermediate,4.8,Morning,72.9,16.4,69.2,1,52.7,1.64,78.4,152,8.9,Eco,Swinging,2,1,19,71.8,3,Fastened,10.45,Structure,0,10.7,Clear,0,0,Clear,84.3,32.3,22.2,Loose,Embankment,Zone E,Dawn_Dusk,TSK-017758,Backfilling,2,248.8,248.8,73.2,0.417,56.4,73.5,14.3,28.8,LOW,0,0.15,Normal,44.5,No_Incident,17.35
R022505,2026-05-15 09:01,NORMAL_OPERATION,WHL-311,Wheel Loader,Medium Wheel Loader,2024.8,1.41,78.9,66.9,5.63,10.18,81.6,60.3,OP1117,Experienced,8.3,Morning,83.0,17.5,74.0,0,66.9,3.16,70.2,103,13.2,Eco,Forward,1,0,2,93.3,0,Fastened,14.84,No_Object,0,3.2,Clear,0,0,Clear,90.9,38.8,19.1,Dry,Gentle_Slope,Zone F,Daylight,TSK-022505,Stockpiling,3,324.9,324.9,72.3,0.364,73.2,87.6,14.3,8.8,LOW,0,0.044,Normal,54.6,No_Incident,22.69
R012649,2026-05-15 09:05,EXCESSIVE_IDLE,EXC-208,Excavator,Large Excavator (30t class),5651.1,4.01,81.0,61.7,2.43,16.93,79.9,64.5,OP1076,Experienced,6.5,Morning,75.4,15.7,86.3,2,52.3,2.17,66.8,101,19.1,Power,Forward,1,0,2,83.9,1,Fastened,6.95,Structure,0,2.4,Clear,0,0,Light_Rain,54.9,32.5,8.8,Dry,Gentle_Slope,Zone C,Dawn_Dusk,TSK-012649,Backfilling,3,218.8,218.8,44.0,0.739,37.2,71.6,20.4,9.1,LOW,1,0.9983,Excessive_Idle,19.4,No_Incident,10.74
R022826,2026-05-15 09:09,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13189.7,9.71,83.3,64.1,0.17,19.9,60.0,63.2,OP1063,Experienced,9.3,Morning,93.8,20.7,70.8,2,80.3,2.36,71.6,158,15.8,Standard,Swinging,0,0,7,96.3,1,Fastened,6.04,Structure,0,2.9,Clear,0,0,Clear,95.0,36.2,11.8,Dry,Flat,Zone A,Daylight,TSK-022826,Excavation,1,370.1,370.1,86.0,0.204,74.0,82.0,27.4,7.2,LOW,1,0.9426,Abnormal_Fuel,66.4,No_Incident,13.53
R025825,2026-05-15 09:13,NORMAL_OPERATION,EXC-211,Excavator,Medium Excavator (20t class),3858.7,3.01,80.1,57.5,0.75,13.97,80.5,58.7,OP1095,Novice,1.6,Morning,68.7,16.3,59.6,1,36.4,1.17,57.6,472,26.0,Standard,Swinging,1,0,18,72.8,2,Fastened,12.22,No_Object,0,4.1,Clear,0,0,Clear,93.2,32.7,21.2,Dry,Gentle_Slope,Zone A,Daylight,TSK-025825,Excavation,2,551.3,551.3,191.6,0.671,147.0,189.5,45.1,6.6,LOW,0,0.0396,Normal,66.3,No_Incident,12.23
R008221,2026-05-15 09:26,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13057.6,9.71,87.0,65.9,0.36,16.87,60.0,71.4,OP1063,Experienced,9.3,Morning,93.8,20.7,71.3,2,80.3,2.76,90.2,101,13.4,Eco,Swinging,3,1,2,93.7,0,Unfastened,4.82,Material_Pile,0,7.7,Warning,0,0,Clear,88.5,36.4,24.8,Dry,Gentle_Slope,Zone A,Daylight,TSK-008221,Excavation,3,277.7,277.7,58.9,0.794,55.5,67.5,19.6,44.0,MEDIUM,0,0.0644,Normal,12.4,No_Incident,14.2
R008682,2026-05-15 09:27,STEEP_TERRAIN,EXC-218,Excavator,Medium Excavator (20t class),8553.8,7.21,88.2,72.4,1.08,18.57,67.4,92.2,OP1023,Intermediate,2.4,Morning,70.1,14.9,63.5,0,41.4,1.74,83.8,490,33.0,Standard,Forward,3,7,15,79.5,1,Fastened,10.5,Structure,0,26.9,Clear,1,1,Dust_Wind,55.8,32.8,63.1,Dry,Embankment,Zone E,Daylight,TSK-008682,Excavation,1,851.9,851.9,246.4,0.466,227.2,281.3,86.4,88.9,CRITICAL,0,0.0943,Normal,150.5,Stability_Loss,9.86
R036947,2026-05-15 09:32,NORMAL_OPERATION,WHL-314,Wheel Loader,Medium Wheel Loader,12320.2,8.31,80.8,59.7,6.04,13.47,69.8,55.8,OP1118,Novice,1.4,Morning,62.5,15.3,67.0,0,38.0,2.77,61.5,388,46.7,Standard,Reverse,10,12,23,70.9,1,Fastened,9.93,Vehicle,1,1.5,Clear,0,0,Clear,94.7,34.2,23.4,Dry,Flat,Zone B,Daylight,TSK-036947,Loading,3,1072.5,1072.5,278.4,0.4,229.4,325.3,71.6,69.9,HIGH,0,0.1022,Normal,196.4,No_Incident,14.97
R013469,2026-05-15 09:34,LOW_VISIBILITY,EXC-211,Excavator,Medium Excavator (20t class),3815.1,3.01,83.9,63.9,2.42,18.61,82.8,79.8,OP1021,Intermediate,2.0,Morning,80.2,9.9,73.7,0,65.0,1.37,71.6,292,13.2,Power,Forward,3,0,17,89.7,3,Fastened,6.87,Utility_Marker,0,6.4,Clear,0,0,Fog,38.1,28.0,12.5,Dry,Trench_Edge,Zone C,Daylight,TSK-013469,Trenching,3,400.0,400.0,143.8,0.726,138.7,183.7,55.6,19.3,LOW,0,0.0638,Normal,52.6,No_Incident,7.2
R017252,2026-05-15 09:34,NORMAL_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1935.0,1.41,81.9,61.1,2.37,12.77,88.9,66.4,OP1007,Intermediate,4.1,Morning,74.6,22.3,80.8,3,68.2,1.17,60.3,307,39.9,Eco,Forward,2,1,26,80.4,1,Fastened,19.5,Material_Pile,0,11.5,Clear,0,0,Cloudy,96.6,29.9,16.4,Dry,Embankment,Zone A,Daylight,TSK-017252,Trenching,3,359.6,359.6,132.4,0.449,124.7,186.5,38.1,10.0,LOW,0,0.1084,Normal,93.1,No_Incident,9.44
R022728,2026-05-15 09:38,UNSAFE_OPERATION,EXC-223,Excavator,Large Excavator (30t class),9172.3,7.21,84.5,67.7,3.65,16.57,79.1,81.8,OP1109,Experienced,8.0,Morning,77.0,18.5,87.4,1,63.0,2.82,92.9,70,9.1,Standard,Reverse,3,5,11,71.6,1,Fastened,2.55,Vehicle,0,5.0,Violated,0,0,Cloudy,91.8,37.3,19.3,Dry,Flat,Zone A,Daylight,TSK-022728,Trenching,4,196.8,196.8,65.5,0.716,51.2,62.6,17.6,71.0,HIGH,1,0.9393,Unusual_Speed,15.7,No_Incident,11.2
R033163,2026-05-15 09:43,NORMAL_OPERATION,EXC-201,Excavator,Large Excavator (30t class),8490.5,5.71,83.1,61.1,2.52,13.2,79.7,56.1,OP1065,Experienced,5.1,Morning,65.3,25.7,67.2,3,50.7,2.2,68.3,364,53.9,Eco,Forward,1,2,22,70.9,1,Fastened,16.43,No_Object,0,7.4,Clear,0,0,Clear,88.6,36.8,13.8,Dry,Gentle_Slope,Zone A,Dawn_Dusk,TSK-033163,Excavation,4,800.0,800.0,200.0,0.895,160.0,246.2,56.0,8.5,LOW,0,0.0339,Normal,29.1,No_Incident,14.29
R036571,2026-05-15 09:43,EFFICIENT_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,13521.7,10.51,85.3,64.4,5.93,10.42,65.5,64.5,OP1047,Experienced,5.9,Morning,86.7,14.6,90.2,0,82.6,3.81,84.1,183,15.5,Eco,Reverse,0,0,12,95.1,1,Fastened,14.73,Worker,0,11.9,Clear,0,0,Cloudy,79.2,34.6,36.3,Loose,Stockpile,Zone D,Daylight,TSK-036571,Stockpiling,4,693.2,693.2,140.4,0.463,156.1,196.1,32.6,33.7,MEDIUM,0,0.1276,Normal,104.6,No_Incident,21.27
R004719,2026-05-15 09:46,UNSAFE_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1893.6,1.41,84.4,61.3,3.46,13.03,89.2,68.6,OP1087,Intermediate,2.5,Morning,76.3,24.8,65.6,0,54.1,1.48,73.7,226,35.0,Standard,Reverse,3,5,70,58.0,2,Fastened,3.02,Worker,1,8.6,Warning,0,0,Clear,92.4,36.0,26.3,Dry,Trench_Edge,Zone C,Daylight,TSK-004719,Trenching,3,332.8,332.8,127.2,0.816,115.4,149.3,34.6,84.4,CRITICAL,1,0.9628,Unusual_Speed,28.5,No_Incident,9.61
R016869,2026-05-15 09:48,NORMAL_OPERATION,EXC-213,Excavator,Large Excavator (30t class),13068.2,9.71,85.7,67.9,0.06,26.04,58.9,82.7,OP1032,Intermediate,4.4,Morning,67.2,29.8,69.3,1,45.1,2.42,75.6,309,50.0,Power,Swinging,4,8,30,73.9,1,Fastened,14.89,Vehicle,0,8.6,Clear,0,0,Light_Rain,70.0,28.2,22.6,Wet,Gentle_Slope,Zone A,Dawn_Dusk,TSK-016869,Excavation,3,745.5,745.5,180.4,0.915,149.1,251.1,103.8,49.3,MEDIUM,0,0.0502,Normal,21.3,No_Incident,7.18
R001294,2026-05-15 09:52,UNSAFE_OPERATION,WHL-306,Wheel Loader,Large Wheel Loader,9166.2,5.71,82.9,64.5,9.04,28.32,67.4,70.4,OP1062,Experienced,5.1,Morning,76.7,22.4,90.7,1,58.1,6.11,87.3,118,21.4,Power,Forward,6,2,58,60.4,2,Fastened,5.24,Structure,0,5.4,Warning,0,0,Hot,88.9,35.3,26.7,Dry,Flat,Zone D,Daylight,TSK-001294,Material_Transfer,3,720.3,720.3,168.5,0.58,138.8,141.5,63.5,42.0,MEDIUM,1,0.8514,Erratic_Control,62.0,No_Incident,11.34
R003042,2026-05-15 09:54,MACHINE_OVERHEATING,EXC-207,Excavator,Large Excavator (30t class),7859.4,5.21,111.5,94.0,0.23,22.99,52.9,71.4,OP1016,Intermediate,2.4,Morning,80.9,18.7,73.9,1,52.7,2.26,70.2,334,20.6,Standard,Stationary,2,0,32,68.8,4,Fastened,20.0,No_Object,0,9.2,Clear,0,0,Clear,91.0,36.8,27.7,Dry,Embankment,Zone E,Daylight,TSK-003042,Excavation,3,751.8,751.8,158.4,0.859,150.4,188.0,70.4,38.9,MEDIUM,0,0.0855,Normal,25.9,No_Incident,10.67
R009339,2026-05-15 09:58,EFFICIENT_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,13493.6,10.51,83.1,59.1,6.73,10.03,65.2,57.9,OP1064,Experienced,8.2,Morning,73.8,22.8,64.6,5,51.5,3.7,80.3,220,46.7,Eco,Reverse,2,4,22,77.1,1,Fastened,7.93,Worker,1,6.4,Clear,0,0,Dust_Wind,58.5,31.4,92.8,Dry,Haul_Road,Zone B,Daylight,TSK-009339,Loading,3,813.0,813.0,230.8,0.705,173.9,238.2,41.2,76.6,CRITICAL,0,0.0209,Normal,74.6,No_Incident,19.75
R023227,2026-05-15 10:03,NORMAL_OPERATION,WHL-316,Wheel Loader,Large Wheel Loader,13945.3,9.71,84.9,59.1,0.56,15.04,65.7,49.1,OP1105,Intermediate,4.0,Morning,81.2,24.1,73.9,0,65.6,4.43,66.6,72,16.9,Eco,Stationary,3,2,6,76.1,1,Fastened,16.25,No_Object,0,2.2,Clear,0,0,Hot,93.2,36.3,46.2,Dry,Haul_Road,Zone F,Daylight,TSK-023227,Stockpiling,3,316.8,316.8,62.3,0.16,53.1,88.2,22.2,10.9,LOW,0,0.0435,Normal,76.7,No_Incident,14.27
R010008,2026-05-15 10:08,NORMAL_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9676.6,7.11,83.7,63.1,6.83,15.6,73.5,68.9,OP1118,Novice,1.4,Morning,62.5,15.3,65.0,0,38.0,3.28,68.9,392,55.6,Standard,Reverse,8,6,52,71.3,3,Fastened,5.35,Vehicle,0,13.5,Warning,0,0,Cloudy,93.1,35.5,34.6,Dry,Stockpile,Zone D,Daylight,TSK-010008,Material_Transfer,3,1284.6,1284.6,375.8,0.5,332.7,464.3,114.3,39.8,MEDIUM,0,0.2786,Normal,210.5,No_Incident,11.23
R017630,2026-05-15 10:11,EXCESSIVE_IDLE,EXC-201,Excavator,Large Excavator (30t class),8396.6,5.71,82.9,62.9,2.86,12.63,79.2,60.2,OP1065,Experienced,5.1,Morning,65.3,25.7,68.1,3,50.7,2.31,72.0,222,72.0,Standard,Forward,2,0,6,75.0,1,Fastened,7.67,Utility_Marker,0,1.9,Clear,0,0,Cloudy,85.6,38.0,13.4,Dry,Flat,Zone C,Daylight,TSK-017630,Backfilling,3,511.1,511.1,122.6,0.77,86.9,160.3,34.2,13.0,LOW,1,0.9985,Excessive_Idle,36.5,No_Incident,14.95
R005161,2026-05-15 10:14,HIGH_LOAD_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),3416.7,2.31,83.6,65.7,0.29,14.9,79.9,88.2,OP1098,Experienced,5.0,Morning,70.8,34.6,70.9,3,50.0,2.09,101.2,279,63.4,Standard,Stationary,10,6,10,73.1,4,Fastened,5.02,Utility_Marker,0,9.6,Warning,0,0,Clear,100.0,31.2,29.2,Dry,Trench_Edge,Zone C,Daylight,TSK-005161,Trenching,3,582.6,582.6,252.0,0.743,202.0,221.4,54.8,49.7,MEDIUM,0,0.1865,Normal,63.8,No_Incident,10.63
R037042,2026-05-15 10:15,UNSAFE_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),11366.2,8.81,84.0,69.0,3.08,17.7,68.9,73.5,OP1096,Intermediate,2.5,Morning,76.6,12.8,64.0,3,49.0,1.11,57.2,787,39.0,Power,Reverse,23,28,56,59.4,9,Fastened,2.9,Material_Pile,0,12.5,Violated,0,0,Cloudy,77.2,36.4,27.7,Dry,Gentle_Slope,Zone E,Daylight,TSK-037042,Excavation,3,872.3,872.3,281.9,0.789,232.6,387.3,115.8,55.5,HIGH,1,0.9967,Repeated_Harsh_Events,75.5,No_Incident,7.53
R002034,2026-05-15 10:16,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5631.3,4.01,83.3,62.9,1.58,15.01,79.0,65.2,OP1110,Experienced,5.6,Morning,67.3,36.6,68.8,2,62.7,1.95,63.9,192,36.8,Eco,Forward,6,3,8,73.5,2,Fastened,9.04,Vehicle,0,17.1,Clear,0,0,Clear,99.3,31.7,36.2,Dry,Embankment,Zone E,Daylight,TSK-002034,Backfilling,4,373.8,373.8,104.8,0.383,63.5,134.5,34.3,33.8,MEDIUM,0,0.4902,Normal,78.1,No_Incident,10.89
